video_id,title,views,tags,caption_available,subscriber_count,pub_month,pub_day,pub_hour_sin,pub_hour_cos,pub_weekday_sin,pub_weekday_cos,cat_19,duration_sec,popular,definition
oqWDJoE43Fg,한국 관광 은 대체 뭐 가 문 제일 까 경주,1516236,빠니보틀|빠니보틀 세계여행|빠니보틀 여행|빠니보틀 충주맨|충주맨 빠니보틀|빠니보틀 국내여행|경주여행,0,2520000,2,7,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1,2576,1,1
CjC5OfzjPkk,한국인 은 모르는 외국인 이 가고 싶은 의외 의 한국 여행지 부산,933584,빠니보틀|빠니보틀 세계여행|빠니보틀 여행|빠니보틀 국내여행|빠니보틀 부산|빠니보틀 충주맨,0,2520000,2,11,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,2678,1,1
mLCRMRbzDmk,눈 떠보니 학교 로 돌아와 버린 34 살 늦 깎이 학생 일본 1,1175881,NoTag,1,2130000,2,10,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,3019,1,1
oqWDJoE43Fg,한국 관광 은 대체 뭐 가 문 제일 까 경주,1537172,빠니보틀|빠니보틀 세계여행|빠니보틀 여행|빠니보틀 충주맨|충주맨 빠니보틀|빠니보틀 국내여행|경주여행,0,2520000,2,7,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1,2576,1,1
9zgMdY8Xxl0,향수병 온 미국인 남편 을 위 한 아내 의 특별 요리 또다시 이별 해야 할지도 모르는 국제 부부,160830,한미부부|국제부부|한미커플|국제커플|먹방|한식먹방|한식요리|요리|mukbang|미국살이|미국서부|엘에이|신혼부부|요리브이로그|멕시칸요리|멕시코요리|멕시칸|mexican|mexicanfood|fajitas|파히타|이별|찰스엔터|솔로지옥,1,201000,2,15,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,1409,0,1
CjC5OfzjPkk,한국인 은 모르는 외국인 이 가고 싶은 의외 의 한국 여행지 부산,1011795,빠니보틀|빠니보틀 세계여행|빠니보틀 여행|빠니보틀 국내여행|빠니보틀 부산|빠니보틀 충주맨,0,2520000,2,11,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,2678,1,1
mLCRMRbzDmk,눈 떠보니 학교 로 돌아와 버린 34 살 늦 깎이 학생 일본 1,1228501,NoTag,1,2130000,2,10,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,3019,1,1
iwPMh_GjMoU,하루 에 16시간 일 하는 중국 친구 의 7년 만의 특별한 휴가 한국 상,658433,한국여행|중국|한국|광장시장,0,764000,2,14,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1,1563,0,1
9zgMdY8Xxl0,향수병 온 미국인 남편 을 위 한 아내 의 특별 요리 또다시 이별 해야 할지도 모르는 국제 부부,213449,한미부부|국제부부|한미커플|국제커플|먹방|한식먹방|한식요리|요리|mukbang|미국살이|미국서부|엘에이|신혼부부|요리브이로그|멕시칸요리|멕시코요리|멕시칸|mexican|mexicanfood|fajitas|파히타|이별|찰스엔터|솔로지옥,1,201000,2,15,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,1409,0,1
CjC5OfzjPkk,한국인 은 모르는 외국인 이 가고 싶은 의외 의 한국 여행지 부산,1057963,빠니보틀|빠니보틀 세계여행|빠니보틀 여행|빠니보틀 국내여행|빠니보틀 부산|빠니보틀 충주맨,0,2520000,2,11,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,2678,1,1
mLCRMRbzDmk,눈 떠보니 학교 로 돌아와 버린 34 살 늦 깎이 학생 일본 1,1263673,NoTag,1,2130000,2,10,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,3019,1,1
iwPMh_GjMoU,하루 에 16시간 일 하는 중국 친구 의 7년 만의 특별한 휴가 한국 상,723122,한국여행|중국|한국|광장시장,0,764000,2,14,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1,1563,0,1
9zgMdY8Xxl0,향수병 온 미국인 남편 을 위 한 아내 의 특별 요리 또다시 이별 해야 할지도 모르는 국제 부부,242443,한미부부|국제부부|한미커플|국제커플|먹방|한식먹방|한식요리|요리|mukbang|미국살이|미국서부|엘에이|신혼부부|요리브이로그|멕시칸요리|멕시코요리|멕시칸|mexican|mexicanfood|fajitas|파히타|이별|찰스엔터|솔로지옥,1,201000,2,15,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,1409,0,1
CjC5OfzjPkk,한국인 은 모르는 외국인 이 가고 싶은 의외 의 한국 여행지 부산,1088656,빠니보틀|빠니보틀 세계여행|빠니보틀 여행|빠니보틀 국내여행|빠니보틀 부산|빠니보틀 충주맨,0,2520000,2,11,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,2678,1,1
NUvg69SPKhI,따뜻한 삿포로 하숙 생활 일주일 일본 2,666886,NoTag,1,2130000,2,17,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,2166,0,1
iwPMh_GjMoU,하루 에 16시간 일 하는 중국 친구 의 7년 만의 특별한 휴가 한국 상,767540,한국여행|중국|한국|광장시장,0,764000,2,14,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1,1563,0,1
rrxOx9HGNnc,김서현 황영 묵 한화 이글스 특급 유망 주 들 과 한우 먹방 둘 이 왔어요 EP 181,238371,#현주엽|#김태균|#먹방|#운동부|#농구|#야구|#축구|#소고기|#돼지고기|#갈비|#소갈비|#돼지갈비|#등심|#안심|#차돌박이|#삼겹살|#mukbang|#간장게장|#양념게장|#토시살|#안창살|#살치살|#브이로그|#라면|#여행|#캠핑|#장어구이|#꽃게탕|#곱창|#대창|#맛집|#돈가스|#항정살|#전국맛집|#한우|#한돈|#생갈비|#asmr|#토마호크|#김치찜|#BBQ|#chimaek|#galbi|bulgogi|#samgyeopsal|#막걸리|#사이다|#소주|#맥주|#서울|#비빔냉면|#육회|#킹크랩|#랍스타|#복분자|#복분자주|#해산물|#차돌된장찌개|#배달음식추천|#저녁메뉴|#차돌박이생고기|#SportsmenMukbang|#와인|#스테이크|#짜장면|#초밥|#회전초밥|#갈빗살|#왕갈비|#물냉면|#EatingShow|#Steak|#감자탕|#부산|#최준석|#류현진|#한화이글스|#한화|#황준서|#코리안몬스터|#ryuhyunjin|#김광현|#양현종|#노시환|#황영묵|#김서현,1,500000,2,19,-1.0,-1.8369701987210287e-16,0.9749279121818236,-0.2225209339563143,1,1675,0,1
NUvg69SPKhI,따뜻한 삿포로 하숙 생활 일주일 일본 2,722981,NoTag,1,2130000,2,17,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,2166,0,1
iwPMh_GjMoU,하루 에 16시간 일 하는 중국 친구 의 7년 만의 특별한 휴가 한국 상,825288,한국여행|중국|한국|광장시장,0,764000,2,14,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,1,1563,0,1
rrxOx9HGNnc,김서현 황영 묵 한화 이글스 특급 유망 주 들 과 한우 먹방 둘 이 왔어요 EP 181,298261,#현주엽|#김태균|#먹방|#운동부|#농구|#야구|#축구|#소고기|#돼지고기|#갈비|#소갈비|#돼지갈비|#등심|#안심|#차돌박이|#삼겹살|#mukbang|#간장게장|#양념게장|#토시살|#안창살|#살치살|#브이로그|#라면|#여행|#캠핑|#장어구이|#꽃게탕|#곱창|#대창|#맛집|#돈가스|#항정살|#전국맛집|#한우|#한돈|#생갈비|#asmr|#토마호크|#김치찜|#BBQ|#chimaek|#galbi|bulgogi|#samgyeopsal|#막걸리|#사이다|#소주|#맥주|#서울|#비빔냉면|#육회|#킹크랩|#랍스타|#복분자|#복분자주|#해산물|#차돌된장찌개|#배달음식추천|#저녁메뉴|#차돌박이생고기|#SportsmenMukbang|#와인|#스테이크|#짜장면|#초밥|#회전초밥|#갈빗살|#왕갈비|#물냉면|#EatingShow|#Steak|#감자탕|#부산|#최준석|#류현진|#한화이글스|#한화|#황준서|#코리안몬스터|#ryuhyunjin|#김광현|#양현종|#노시환|#황영묵|#김서현,1,500000,2,19,-1.0,-1.8369701987210287e-16,0.9749279121818236,-0.2225209339563143,1,1675,0,1
NUvg69SPKhI,따뜻한 삿포로 하숙 생활 일주일 일본 2,755931,NoTag,1,2130000,2,17,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,2166,0,1
rrxOx9HGNnc,김서현 황영 묵 한화 이글스 특급 유망 주 들 과 한우 먹방 둘 이 왔어요 EP 181,340564,#현주엽|#김태균|#먹방|#운동부|#농구|#야구|#축구|#소고기|#돼지고기|#갈비|#소갈비|#돼지갈비|#등심|#안심|#차돌박이|#삼겹살|#mukbang|#간장게장|#양념게장|#토시살|#안창살|#살치살|#브이로그|#라면|#여행|#캠핑|#장어구이|#꽃게탕|#곱창|#대창|#맛집|#돈가스|#항정살|#전국맛집|#한우|#한돈|#생갈비|#asmr|#토마호크|#김치찜|#BBQ|#chimaek|#galbi|bulgogi|#samgyeopsal|#막걸리|#사이다|#소주|#맥주|#서울|#비빔냉면|#육회|#킹크랩|#랍스타|#복분자|#복분자주|#해산물|#차돌된장찌개|#배달음식추천|#저녁메뉴|#차돌박이생고기|#SportsmenMukbang|#와인|#스테이크|#짜장면|#초밥|#회전초밥|#갈빗살|#왕갈비|#물냉면|#EatingShow|#Steak|#감자탕|#부산|#최준석|#류현진|#한화이글스|#한화|#황준서|#코리안몬스터|#ryuhyunjin|#김광현|#양현종|#노시환|#황영묵|#김서현,1,500000,2,19,-1.0,-1.8369701987210287e-16,0.9749279121818236,-0.2225209339563143,1,1675,0,1
NUvg69SPKhI,따뜻한 삿포로 하숙 생활 일주일 일본 2,803375,NoTag,1,2130000,2,17,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,2166,0,1
NiZSGAdfPMk,소원 성취 드디어 가족 이 생겼습니다,596193,세계여행|여행|travel|trip|worldtravel|hoilday|세계일주,0,752000,2,22,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,1276,0,1
NUvg69SPKhI,따뜻한 삿포로 하숙 생활 일주일 일본 2,830404,NoTag,1,2130000,2,17,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,2166,0,1
9-SMNE6uQF4,아이돌 연습생 워홀 러 그리고 선생님 과 여행 일본 3,720484,NoTag,1,2130000,2,21,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,2204,0,1
NiZSGAdfPMk,소원 성취 드디어 가족 이 생겼습니다,731364,세계여행|여행|travel|trip|worldtravel|hoilday|세계일주,0,752000,2,22,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,1276,0,1
iMsM__DhuDg,112년 동안 진짜 처음 너무 궁금해서 항구 바닥 에 집게 넣어 봤더니 충격 적 인 해양 쓰레기 실태 목포항 악취 극한 직업 골라 듄 다큐,668210,EBS|EBS documentary|EBS 다큐멘터리|다큐|docu|골라듄|골라듄다큐|골라둔다큐,0,5110000,2,23,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,1439,0,1
YLaT3DDBOGA,전 세계 에서 오직 한국 만 가능한 특이한 관광지 DMZ,660994,빠니보틀|빠니보틀 세계여행|빠니보틀 여행|빠니보틀 충주맨|빠니보틀 화천|빠니보틀 축제,0,2520000,2,24,1.2246467991473532e-16,-1.0,0.0,1.0,1,3548,0,1
9-SMNE6uQF4,아이돌 연습생 워홀 러 그리고 선생님 과 여행 일본 3,763390,NoTag,1,2130000,2,21,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,2204,0,1
iMsM__DhuDg,112년 동안 진짜 처음 너무 궁금해서 항구 바닥 에 집게 넣어 봤더니 충격 적 인 해양 쓰레기 실태 목포항 악취 극한 직업 골라 듄 다큐,965165,EBS|EBS documentary|EBS 다큐멘터리|다큐|docu|골라듄|골라듄다큐|골라둔다큐,0,5110000,2,23,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,1439,1,1
NiZSGAdfPMk,소원 성취 드디어 가족 이 생겼습니다,792098,세계여행|여행|travel|trip|worldtravel|hoilday|세계일주,0,752000,2,22,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,1276,0,1
YLaT3DDBOGA,전 세계 에서 오직 한국 만 가능한 특이한 관광지 DMZ,809519,빠니보틀|빠니보틀 세계여행|빠니보틀 여행|빠니보틀 충주맨|빠니보틀 화천|빠니보틀 축제,0,2520000,2,24,1.2246467991473532e-16,-1.0,0.0,1.0,1,3548,0,1
bIeuZRvPcGM,인도네시아 소녀 가 꿈 에 그리던 한국 도착 그리고 오빠 의 부모님 을 만나 엄청 긴장 하네요 ft 수아 의 한국 추위 첫 경험,180084,인도네시아|인도네시아유튜버|인니|인니 유튜버|동남아유튜버|동남아여행|동남아시골|동남아여자|동남아소녀|동남아여자친구|동남아여친|국제커플|외국인여친|오지마을|말레이시아|라오스|태국|베트남|필리핀|인도네시아여자|인도네시아소녀|인도네시아여자친구|인도네시아여친|인니여자|인니여자친구|세부부부|코이티비|빠니보틀|곽튜브|여행가제이|발리|초코우유|발리 여행|수아|한국어 잘하는|김치와 바게트|83부부|조튜브|네루짱NERU|유이뿅|한국사는따냐|엽집형|NB couple엔비커플|초코우유 Chocouyu|초이사장,0,159000,2,25,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1,1211,0,1
9-SMNE6uQF4,아이돌 연습생 워홀 러 그리고 선생님 과 여행 일본 3,790936,NoTag,1,2130000,2,21,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,2204,0,1
NiZSGAdfPMk,소원 성취 드디어 가족 이 생겼습니다,824562,세계여행|여행|travel|trip|worldtravel|hoilday|세계일주,0,752000,2,22,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,1276,0,1
YLaT3DDBOGA,전 세계 에서 오직 한국 만 가능한 특이한 관광지 DMZ,900375,빠니보틀|빠니보틀 세계여행|빠니보틀 여행|빠니보틀 충주맨|빠니보틀 화천|빠니보틀 축제,0,2520000,2,24,1.2246467991473532e-16,-1.0,0.0,1.0,1,3548,1,1
bIeuZRvPcGM,인도네시아 소녀 가 꿈 에 그리던 한국 도착 그리고 오빠 의 부모님 을 만나 엄청 긴장 하네요 ft 수아 의 한국 추위 첫 경험,212467,인도네시아|인도네시아유튜버|인니|인니 유튜버|동남아유튜버|동남아여행|동남아시골|동남아여자|동남아소녀|동남아여자친구|동남아여친|국제커플|외국인여친|오지마을|말레이시아|라오스|태국|베트남|필리핀|인도네시아여자|인도네시아소녀|인도네시아여자친구|인도네시아여친|인니여자|인니여자친구|세부부부|코이티비|빠니보틀|곽튜브|여행가제이|발리|초코우유|발리 여행|수아|한국어 잘하는|김치와 바게트|83부부|조튜브|네루짱NERU|유이뿅|한국사는따냐|엽집형|NB couple엔비커플|초코우유 Chocouyu|초이사장,0,159000,2,25,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1,1211,0,1
9-SMNE6uQF4,아이돌 연습생 워홀 러 그리고 선생님 과 여행 일본 3,811701,NoTag,1,2130000,2,21,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,2204,0,1
NiZSGAdfPMk,소원 성취 드디어 가족 이 생겼습니다,841291,세계여행|여행|travel|trip|worldtravel|hoilday|세계일주,0,752000,2,22,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,1276,1,1
XULt6geYV9c,잠시 쉬 고 있습니다 캠핑카 생활 75,89202,르노마스터|캠핑카살이|캠핑카생활|차박|국내여행|전국일주|르노마스타|캠핑카|스텔스차박|스탤스차박|스텔스캠핑|스탤스캠핑|모터홈|주차장차박|집시|한국집시,0,177000,2,27,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,1,602,0,1
YLaT3DDBOGA,전 세계 에서 오직 한국 만 가능한 특이한 관광지 DMZ,948250,빠니보틀|빠니보틀 세계여행|빠니보틀 여행|빠니보틀 충주맨|빠니보틀 화천|빠니보틀 축제,0,2520000,2,24,1.2246467991473532e-16,-1.0,0.0,1.0,1,3548,1,1
bIeuZRvPcGM,인도네시아 소녀 가 꿈 에 그리던 한국 도착 그리고 오빠 의 부모님 을 만나 엄청 긴장 하네요 ft 수아 의 한국 추위 첫 경험,247021,인도네시아|인도네시아유튜버|인니|인니 유튜버|동남아유튜버|동남아여행|동남아시골|동남아여자|동남아소녀|동남아여자친구|동남아여친|국제커플|외국인여친|오지마을|말레이시아|라오스|태국|베트남|필리핀|인도네시아여자|인도네시아소녀|인도네시아여자친구|인도네시아여친|인니여자|인니여자친구|세부부부|코이티비|빠니보틀|곽튜브|여행가제이|발리|초코우유|발리 여행|수아|한국어 잘하는|김치와 바게트|83부부|조튜브|네루짱NERU|유이뿅|한국사는따냐|엽집형|NB couple엔비커플|초코우유 Chocouyu|초이사장,0,159000,2,25,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1,1211,0,1
XULt6geYV9c,잠시 쉬 고 있습니다 캠핑카 생활 75,108499,르노마스터|캠핑카살이|캠핑카생활|차박|국내여행|전국일주|르노마스타|캠핑카|스텔스차박|스탤스차박|스텔스캠핑|스탤스캠핑|모터홈|주차장차박|집시|한국집시,0,177000,2,27,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,1,602,0,1
bIeuZRvPcGM,인도네시아 소녀 가 꿈 에 그리던 한국 도착 그리고 오빠 의 부모님 을 만나 엄청 긴장 하네요 ft 수아 의 한국 추위 첫 경험,277116,인도네시아|인도네시아유튜버|인니|인니 유튜버|동남아유튜버|동남아여행|동남아시골|동남아여자|동남아소녀|동남아여자친구|동남아여친|국제커플|외국인여친|오지마을|말레이시아|라오스|태국|베트남|필리핀|인도네시아여자|인도네시아소녀|인도네시아여자친구|인도네시아여친|인니여자|인니여자친구|세부부부|코이티비|빠니보틀|곽튜브|여행가제이|발리|초코우유|발리 여행|수아|한국어 잘하는|김치와 바게트|83부부|조튜브|네루짱NERU|유이뿅|한국사는따냐|엽집형|NB couple엔비커플|초코우유 Chocouyu|초이사장,0,159000,2,25,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1,1211,0,1
YLaT3DDBOGA,전 세계 에서 오직 한국 만 가능한 특이한 관광지 DMZ,987818,빠니보틀|빠니보틀 세계여행|빠니보틀 여행|빠니보틀 충주맨|빠니보틀 화천|빠니보틀 축제,0,2520000,2,24,1.2246467991473532e-16,-1.0,0.0,1.0,1,3548,1,1
JiA5Lmev5Eg,인도네시아 소녀 의 한국 첫날 밤 인생 처음 으로 어머니 가 주시 는 막걸리 를 마셔 보는데 ft 한국 에서 환영 받는 수아,167012,인도네시아|인도네시아유튜버|인니|인니 유튜버|동남아유튜버|동남아여행|동남아시골|동남아여자|동남아소녀|동남아여자친구|동남아여친|국제커플|외국인여친|오지마을|말레이시아|라오스|태국|베트남|필리핀|인도네시아여자|인도네시아소녀|인도네시아여자친구|인도네시아여친|인니여자|인니여자친구|세부부부|코이티비|빠니보틀|곽튜브|여행가제이|발리|초코우유|발리 여행|수아|한국어 잘하는|김치와 바게트|83부부|조튜브|네루짱NERU|유이뿅|한국사는따냐|엽집형|NB couple엔비커플|초코우유 Chocouyu|초이사장,0,159000,3,1,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1,1338,0,1
XULt6geYV9c,잠시 쉬 고 있습니다 캠핑카 생활 75,119538,르노마스터|캠핑카살이|캠핑카생활|차박|국내여행|전국일주|르노마스타|캠핑카|스텔스차박|스탤스차박|스텔스캠핑|스탤스캠핑|모터홈|주차장차박|집시|한국집시,0,177000,2,27,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,1,602,0,1
bIeuZRvPcGM,인도네시아 소녀 가 꿈 에 그리던 한국 도착 그리고 오빠 의 부모님 을 만나 엄청 긴장 하네요 ft 수아 의 한국 추위 첫 경험,294264,인도네시아|인도네시아유튜버|인니|인니 유튜버|동남아유튜버|동남아여행|동남아시골|동남아여자|동남아소녀|동남아여자친구|동남아여친|국제커플|외국인여친|오지마을|말레이시아|라오스|태국|베트남|필리핀|인도네시아여자|인도네시아소녀|인도네시아여자친구|인도네시아여친|인니여자|인니여자친구|세부부부|코이티비|빠니보틀|곽튜브|여행가제이|발리|초코우유|발리 여행|수아|한국어 잘하는|김치와 바게트|83부부|조튜브|네루짱NERU|유이뿅|한국사는따냐|엽집형|NB couple엔비커플|초코우유 Chocouyu|초이사장,0,159000,2,25,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1,1211,0,1
YLaT3DDBOGA,전 세계 에서 오직 한국 만 가능한 특이한 관광지 DMZ,1021230,빠니보틀|빠니보틀 세계여행|빠니보틀 여행|빠니보틀 충주맨|빠니보틀 화천|빠니보틀 축제,0,2520000,2,24,1.2246467991473532e-16,-1.0,0.0,1.0,1,3548,1,1
JiA5Lmev5Eg,인도네시아 소녀 의 한국 첫날 밤 인생 처음 으로 어머니 가 주시 는 막걸리 를 마셔 보는데 ft 한국 에서 환영 받는 수아,189367,인도네시아|인도네시아유튜버|인니|인니 유튜버|동남아유튜버|동남아여행|동남아시골|동남아여자|동남아소녀|동남아여자친구|동남아여친|국제커플|외국인여친|오지마을|말레이시아|라오스|태국|베트남|필리핀|인도네시아여자|인도네시아소녀|인도네시아여자친구|인도네시아여친|인니여자|인니여자친구|세부부부|코이티비|빠니보틀|곽튜브|여행가제이|발리|초코우유|발리 여행|수아|한국어 잘하는|김치와 바게트|83부부|조튜브|네루짱NERU|유이뿅|한국사는따냐|엽집형|NB couple엔비커플|초코우유 Chocouyu|초이사장,0,159000,3,1,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1,1338,0,1
XULt6geYV9c,잠시 쉬 고 있습니다 캠핑카 생활 75,127748,르노마스터|캠핑카살이|캠핑카생활|차박|국내여행|전국일주|르노마스타|캠핑카|스텔스차박|스탤스차박|스텔스캠핑|스탤스캠핑|모터홈|주차장차박|집시|한국집시,0,177000,2,27,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,1,602,0,1
bIeuZRvPcGM,인도네시아 소녀 가 꿈 에 그리던 한국 도착 그리고 오빠 의 부모님 을 만나 엄청 긴장 하네요 ft 수아 의 한국 추위 첫 경험,303019,인도네시아|인도네시아유튜버|인니|인니 유튜버|동남아유튜버|동남아여행|동남아시골|동남아여자|동남아소녀|동남아여자친구|동남아여친|국제커플|외국인여친|오지마을|말레이시아|라오스|태국|베트남|필리핀|인도네시아여자|인도네시아소녀|인도네시아여자친구|인도네시아여친|인니여자|인니여자친구|세부부부|코이티비|빠니보틀|곽튜브|여행가제이|발리|초코우유|발리 여행|수아|한국어 잘하는|김치와 바게트|83부부|조튜브|네루짱NERU|유이뿅|한국사는따냐|엽집형|NB couple엔비커플|초코우유 Chocouyu|초이사장,0,159000,2,25,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,1,1211,0,1
YLaT3DDBOGA,전 세계 에서 오직 한국 만 가능한 특이한 관광지 DMZ,1050639,빠니보틀|빠니보틀 세계여행|빠니보틀 여행|빠니보틀 충주맨|빠니보틀 화천|빠니보틀 축제,0,2520000,2,24,1.2246467991473532e-16,-1.0,0.0,1.0,1,3548,1,1
JiA5Lmev5Eg,인도네시아 소녀 의 한국 첫날 밤 인생 처음 으로 어머니 가 주시 는 막걸리 를 마셔 보는데 ft 한국 에서 환영 받는 수아,203530,인도네시아|인도네시아유튜버|인니|인니 유튜버|동남아유튜버|동남아여행|동남아시골|동남아여자|동남아소녀|동남아여자친구|동남아여친|국제커플|외국인여친|오지마을|말레이시아|라오스|태국|베트남|필리핀|인도네시아여자|인도네시아소녀|인도네시아여자친구|인도네시아여친|인니여자|인니여자친구|세부부부|코이티비|빠니보틀|곽튜브|여행가제이|발리|초코우유|발리 여행|수아|한국어 잘하는|김치와 바게트|83부부|조튜브|네루짱NERU|유이뿅|한국사는따냐|엽집형|NB couple엔비커플|초코우유 Chocouyu|초이사장,0,159000,3,1,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,1,1338,0,1
